,song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
755,"Après un rêve, Op. 7, No. 1 (Arr. for Cello and Piano)","Gabriel Fauré, Sheku Kanneh-Mason, Isata Kanneh-Mason",0.186,0.0639,5,-23.374,0,0.0456,0.989,0.917,0.0953,0.0463,102.639,audio_features,518hKWxnCK1L1fsYRl0OB5,spotify:track:518hKWxnCK1L1fsYRl0OB5,https://api.spotify.com/v1/tracks/518hKWxnCK1L1fsYRl0OB5,https://api.spotify.com/v1/audio-analysis/518hKWxnCK1L1fsYRl0OB5,176756,4,tranquil
756,"Préludes / Book 2, L. 123: 5. Bruyères - Home Session","Claude Debussy, Víkingur Ólafsson",0.3,0.0405,8,-31.023,1,0.0449,0.992,0.948,0.138,0.233,63.821,audio_features,2eSVQH8lwcrUBs7dpEj7p7,spotify:track:2eSVQH8lwcrUBs7dpEj7p7,https://api.spotify.com/v1/tracks/2eSVQH8lwcrUBs7dpEj7p7,https://api.spotify.com/v1/audio-analysis/2eSVQH8lwcrUBs7dpEj7p7,216061,3,tranquil
757,Fall,Challem,0.189,0.0862,7,-20.734,1,0.0335,0.927,0.861,0.116,0.101,78.637,audio_features,0APlwe0ewwMipyVg3WkEI3,spotify:track:0APlwe0ewwMipyVg3WkEI3,https://api.spotify.com/v1/tracks/0APlwe0ewwMipyVg3WkEI3,https://api.spotify.com/v1/audio-analysis/0APlwe0ewwMipyVg3WkEI3,223539,4,tranquil
758,Henry V: Henry V: Touch her soft lips and part,"William Walton, The Cambridge Singers, Aurora Orchestra, John Rutter",0.146,0.019,0,-31.365,1,0.0476,0.92,0.878,0.0864,0.0492,81.526,audio_features,5WEmDvDiRpE7p3y8SMMAPJ,spotify:track:5WEmDvDiRpE7p3y8SMMAPJ,https://api.spotify.com/v1/tracks/5WEmDvDiRpE7p3y8SMMAPJ,https://api.spotify.com/v1/audio-analysis/5WEmDvDiRpE7p3y8SMMAPJ,93840,3,tranquil
759,"Cello Sonata in G Minor, Op. 65: III. Largo","Frédéric Chopin, Emmanuelle Bertrand, Pascal Amoyel",0.124,0.0103,10,-31.768,1,0.04,0.983,0.85,0.0988,0.08,84.374,audio_features,3zrcDZ9hPNkZuq20pxPb9o,spotify:track:3zrcDZ9hPNkZuq20pxPb9o,https://api.spotify.com/v1/tracks/3zrcDZ9hPNkZuq20pxPb9o,https://api.spotify.com/v1/audio-analysis/3zrcDZ9hPNkZuq20pxPb9o,204520,3,tranquil
760,"By the Still Waters, Op. 114","Amy Beach, Isata Kanneh-Mason",0.219,0.00913,1,-42.727,1,0.0352,0.993,0.882,0.0807,0.0702,75.77,audio_features,3qLZnIVAiGexuNuG8Aptrq,spotify:track:3qLZnIVAiGexuNuG8Aptrq,https://api.spotify.com/v1/tracks/3qLZnIVAiGexuNuG8Aptrq,https://api.spotify.com/v1/audio-analysis/3qLZnIVAiGexuNuG8Aptrq,187293,4,tranquil
761,"Rêverie, L. 68: Rêverie","Claude Debussy, Jean-Yves Thibaudet",0.296,0.00896,7,-31.948,0,0.0394,0.994,0.91,0.0815,0.0673,69.44,audio_features,43bSKCMWHIuBsUVmQcDX1J,spotify:track:43bSKCMWHIuBsUVmQcDX1J,https://api.spotify.com/v1/tracks/43bSKCMWHIuBsUVmQcDX1J,https://api.spotify.com/v1/audio-analysis/43bSKCMWHIuBsUVmQcDX1J,257000,3,tranquil
762,Golden Domes,"Dean Evenson, Volodymyr Solianyk",0.262,0.075,2,-18.734,1,0.0392,0.988,0.901,0.115,0.204,180.12,audio_features,0e9iDBDEWeZmHuBgcyUXCa,spotify:track:0e9iDBDEWeZmHuBgcyUXCa,https://api.spotify.com/v1/tracks/0e9iDBDEWeZmHuBgcyUXCa,https://api.spotify.com/v1/audio-analysis/0e9iDBDEWeZmHuBgcyUXCa,320993,4,tranquil
763,Memories of a Promenade II,"Olga Scheps, Flying Steps",0.215,0.0282,0,-28.351,0,0.0353,0.991,0.877,0.107,0.167,74.408,audio_features,4bFdyisLdkeS7tmbAWpl13,spotify:track:4bFdyisLdkeS7tmbAWpl13,https://api.spotify.com/v1/tracks/4bFdyisLdkeS7tmbAWpl13,https://api.spotify.com/v1/audio-analysis/4bFdyisLdkeS7tmbAWpl13,206163,4,tranquil
764,"Dolly Suite, Op. 56: I. Berceuse","Gabriel Fauré, Katia Labèque, Marielle Labèque",0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,audio_features,3NbAsIxDL0fVgNuCLD152P,spotify:track:3NbAsIxDL0fVgNuCLD152P,https://api.spotify.com/v1/tracks/3NbAsIxDL0fVgNuCLD152P,https://api.spotify.com/v1/audio-analysis/3NbAsIxDL0fVgNuCLD152P,176518,4,tranquil
765,"2 Aquarelles: Lento, ma non troppo","Frederick Delius, Royal Northern Sinfonia, David Lloyd-Jones",0.176,0.0534,10,-27.626,1,0.0406,0.97,0.915,0.29,0.0332,71.673,audio_features,5TtmI9sfXw4VXco0PE21mV,spotify:track:5TtmI9sfXw4VXco0PE21mV,https://api.spotify.com/v1/tracks/5TtmI9sfXw4VXco0PE21mV,https://api.spotify.com/v1/audio-analysis/5TtmI9sfXw4VXco0PE21mV,132120,5,tranquil
766,"3 Visions: No. 2, Summerland","William Grant Still, Bruce Levingston",0.46,0.00618,6,-28.121,1,0.0481,0.994,0.89,0.0896,0.086,67.12,audio_features,1XJMRdFSgkrmw2cXLJOD0b,spotify:track:1XJMRdFSgkrmw2cXLJOD0b,https://api.spotify.com/v1/tracks/1XJMRdFSgkrmw2cXLJOD0b,https://api.spotify.com/v1/audio-analysis/1XJMRdFSgkrmw2cXLJOD0b,293520,3,tranquil
767,A Reflection of You,"Alstad, Lydia Munchinsky",0.161,0.145,2,-18.184,0,0.038,0.903,0.871,0.112,0.134,89.583,audio_features,6f94U1kmE34pISdHEAaB83,spotify:track:6f94U1kmE34pISdHEAaB83,https://api.spotify.com/v1/tracks/6f94U1kmE34pISdHEAaB83,https://api.spotify.com/v1/audio-analysis/6f94U1kmE34pISdHEAaB83,145310,4,tranquil
768,Avril 14th (Aphex Twin) - Vanessa Wagner Version,"Murcof, Vanessa Wagner",0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93,0.126,0.119,93.288,audio_features,5KIOfWtUEKrxDNi4OnIpg2,spotify:track:5KIOfWtUEKrxDNi4OnIpg2,https://api.spotify.com/v1/tracks/5KIOfWtUEKrxDNi4OnIpg2,https://api.spotify.com/v1/audio-analysis/5KIOfWtUEKrxDNi4OnIpg2,165021,4,tranquil
769,Frühlingsglaube (Arr. Franz Liszt),"Franz Schubert, Daniil Trifonov",0.23,0.00486,8,-36.35,1,0.0356,0.993,0.891,0.157,0.0742,68.494,audio_features,6HW6aTAss1lPalzuq9go5u,spotify:track:6HW6aTAss1lPalzuq9go5u,https://api.spotify.com/v1/tracks/6HW6aTAss1lPalzuq9go5u,https://api.spotify.com/v1/audio-analysis/6HW6aTAss1lPalzuq9go5u,216284,3,tranquil
770,"Goldberg Variations, BWV 988: Aria","Johann Sebastian Bach, Glenn Gould",0.454,0.0139,4,-29.966,0,0.0514,0.995,0.943,0.0736,0.244,130.253,audio_features,5bu9A6uphPWg39RC3ZKeku,spotify:track:5bu9A6uphPWg39RC3ZKeku,https://api.spotify.com/v1/tracks/5bu9A6uphPWg39RC3ZKeku,https://api.spotify.com/v1/audio-analysis/5bu9A6uphPWg39RC3ZKeku,184853,4,tranquil
771,"Poulenc: Cello Sonata, FP 143: II. Cavatine","Francis Poulenc, Daniel Müller-Schott/Robert Kulek",0.13,0.00924,6,-27.853,1,0.0448,0.988,0.909,0.0849,0.0369,77.307,audio_features,6tmzIxHREnZzKSDMm6CNNS,spotify:track:6tmzIxHREnZzKSDMm6CNNS,https://api.spotify.com/v1/tracks/6tmzIxHREnZzKSDMm6CNNS,https://api.spotify.com/v1/audio-analysis/6tmzIxHREnZzKSDMm6CNNS,386507,4,tranquil
772,En nacelle,"Henrique Oswald, Sergio Monteiro",0.429,0.0234,6,-29.753,1,0.0489,0.995,0.957,0.0962,0.0751,116.163,audio_features,35otBCRXC8HdmRqndFStL0,spotify:track:35otBCRXC8HdmRqndFStL0,https://api.spotify.com/v1/tracks/35otBCRXC8HdmRqndFStL0,https://api.spotify.com/v1/audio-analysis/35otBCRXC8HdmRqndFStL0,165693,4,tranquil
773,Midnight Library,Xeuphoria,0.594,0.0736,6,-23.885,0,0.0383,0.96,0.861,0.108,0.167,110.018,audio_features,4YhXV2KT49GqC7ZU5PqV2I,spotify:track:4YhXV2KT49GqC7ZU5PqV2I,https://api.spotify.com/v1/tracks/4YhXV2KT49GqC7ZU5PqV2I,https://api.spotify.com/v1/audio-analysis/4YhXV2KT49GqC7ZU5PqV2I,139412,3,tranquil
774,"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live","Sergei Rachmaninoff, Benjamin Moser",0.302,0.00448,6,-31.704,1,0.0463,0.995,0.84,0.045,0.0452,71.056,audio_features,6JPzlzHHdqIdmu28qBHdGF,spotify:track:6JPzlzHHdqIdmu28qBHdGF,https://api.spotify.com/v1/tracks/6JPzlzHHdqIdmu28qBHdGF,https://api.spotify.com/v1/audio-analysis/6JPzlzHHdqIdmu28qBHdGF,204987,4,tranquil
775,"Lo, the full, final sacrifice, Op. 26: Amen - Instrumental","Gerald Finzi, Amy Dickson, Aurora Orchestra, Nicholas Collon",0.198,0.0899,4,-25.087,1,0.0448,0.949,0.924,0.15,0.0711,111.868,audio_features,5776PanLfe9zLJMhDbMBgW,spotify:track:5776PanLfe9zLJMhDbMBgW,https://api.spotify.com/v1/tracks/5776PanLfe9zLJMhDbMBgW,https://api.spotify.com/v1/audio-analysis/5776PanLfe9zLJMhDbMBgW,160240,4,tranquil
776,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen","Clara Schumann, Anneleen Lenaerts, Dionysis Grammenos",0.238,0.00484,8,-31.76,1,0.0393,0.995,0.95,0.121,0.0394,70.821,audio_features,1NechTDnTtSaciAT6gmvJQ,spotify:track:1NechTDnTtSaciAT6gmvJQ,https://api.spotify.com/v1/tracks/1NechTDnTtSaciAT6gmvJQ,https://api.spotify.com/v1/audio-analysis/1NechTDnTtSaciAT6gmvJQ,129920,3,tranquil
777,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto","Albéric Magnard, Philharmonisches Orchester Freiburg, Fabrice Bollon",0.171,0.00926,7,-31.675,0,0.044,0.993,0.946,0.128,0.0399,116.418,audio_features,3C8Xxgad3ejXfJ0RiJq9G1,spotify:track:3C8Xxgad3ejXfJ0RiJq9G1,https://api.spotify.com/v1/tracks/3C8Xxgad3ejXfJ0RiJq9G1,https://api.spotify.com/v1/audio-analysis/3C8Xxgad3ejXfJ0RiJq9G1,129360,4,tranquil
778,Winter,Ola Gjeilo,0.314,0.00545,0,-33.332,1,0.0597,0.994,0.945,0.0894,0.444,138.554,audio_features,6k5iJy3uIEhaqZu9MCGCiq,spotify:track:6k5iJy3uIEhaqZu9MCGCiq,https://api.spotify.com/v1/tracks/6k5iJy3uIEhaqZu9MCGCiq,https://api.spotify.com/v1/audio-analysis/6k5iJy3uIEhaqZu9MCGCiq,188907,4,tranquil
779,My fellow creatures,Carlos Cipa,0.321,0.00611,4,-38.341,0,0.0362,0.995,0.908,0.09,0.0693,104.311,audio_features,1YcABWwgkfrOSw8VMgDWZU,spotify:track:1YcABWwgkfrOSw8VMgDWZU,https://api.spotify.com/v1/tracks/1YcABWwgkfrOSw8VMgDWZU,https://api.spotify.com/v1/audio-analysis/1YcABWwgkfrOSw8VMgDWZU,205493,4,tranquil
780,Slaap,"Henrik Meierkord, Sole Gipp Ossler",0.148,0.18,0,-19.32,1,0.0416,0.947,0.948,0.111,0.0338,75.942,audio_features,1yKNJZeDJMP9iaKXAQQm6H,spotify:track:1yKNJZeDJMP9iaKXAQQm6H,https://api.spotify.com/v1/tracks/1yKNJZeDJMP9iaKXAQQm6H,https://api.spotify.com/v1/audio-analysis/1yKNJZeDJMP9iaKXAQQm6H,236000,4,tranquil
781,"Miniatures for Piano ""A Whole in Twelve"": No. 7, Clouds",Mikael Ayrapetyan,0.393,0.0071,3,-31.748,1,0.0571,0.995,0.887,0.104,0.252,71.203,audio_features,04FqVlg2PgIxL2BQIMerfp,spotify:track:04FqVlg2PgIxL2BQIMerfp,https://api.spotify.com/v1/tracks/04FqVlg2PgIxL2BQIMerfp,https://api.spotify.com/v1/audio-analysis/04FqVlg2PgIxL2BQIMerfp,292360,4,tranquil
782,Still,Ola Gjeilo,0.398,0.00209,0,-39.959,1,0.0444,0.996,0.955,0.0813,0.0971,71.461,audio_features,6B0ZlLf0p2s1Lwt3ivAXKy,spotify:track:6B0ZlLf0p2s1Lwt3ivAXKy,https://api.spotify.com/v1/tracks/6B0ZlLf0p2s1Lwt3ivAXKy,https://api.spotify.com/v1/audio-analysis/6B0ZlLf0p2s1Lwt3ivAXKy,142333,4,tranquil
783,El cant dels ocells (Song of the Birds) (version for cello and orchestra),"Pablo Casals, Harriet Krijgh, Deutsche Staatsphilharmonie Rheinland-Pfalz, Gustavo Gimeno",0.16,0.0261,9,-33.263,0,0.0517,0.917,0.232,0.113,0.0305,88.549,audio_features,5k4Eagqnz3YKdMLjSSi0DD,spotify:track:5k4Eagqnz3YKdMLjSSi0DD,https://api.spotify.com/v1/tracks/5k4Eagqnz3YKdMLjSSi0DD,https://api.spotify.com/v1/audio-analysis/5k4Eagqnz3YKdMLjSSi0DD,229413,4,tranquil
784,"Ravel: Pavane pour une infante défunte, M. 19","Maurice Ravel, Bertrand Chamayou",0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,audio_features,3MRQn2RYo2VLYMoStnLRxu,spotify:track:3MRQn2RYo2VLYMoStnLRxu,https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu,346587,3,tranquil
785,Five Pieces For Violin And Piano: I. Elegia (Andante Larghetto),"Valentin Silvestrov, Duo Gazzana",0.0694,0.00525,3,-35.45,1,0.0482,0.972,0.00751,0.0739,0.036,73.566,audio_features,1d1FNmfO3dFlH8873yNFX3,spotify:track:1d1FNmfO3dFlH8873yNFX3,https://api.spotify.com/v1/tracks/1d1FNmfO3dFlH8873yNFX3,https://api.spotify.com/v1/audio-analysis/1d1FNmfO3dFlH8873yNFX3,179360,4,tranquil
786,Familiar,"ABBOTT, Canea Quartett",0.338,0.171,8,-17.536,0,0.0364,0.974,0.941,0.168,0.0937,124.805,audio_features,1j2FfR6RJlBJoJQDNfoukY,spotify:track:1j2FfR6RJlBJoJQDNfoukY,https://api.spotify.com/v1/tracks/1j2FfR6RJlBJoJQDNfoukY,https://api.spotify.com/v1/audio-analysis/1j2FfR6RJlBJoJQDNfoukY,212733,4,tranquil
787,A Little Book of Hours: VI. Singing Sun,"Peter Sculthorpe, Elena Riu",0.346,0.00398,10,-44.526,1,0.0537,0.992,0.878,0.0643,0.318,78.891,audio_features,06vaPTVwFkFxCzmJDXlfx5,spotify:track:06vaPTVwFkFxCzmJDXlfx5,https://api.spotify.com/v1/tracks/06vaPTVwFkFxCzmJDXlfx5,https://api.spotify.com/v1/audio-analysis/06vaPTVwFkFxCzmJDXlfx5,103600,5,tranquil
788,"The Hours: An Unwelcome Friend (From ""The Hours"")","Philip Glass, Nicolas Horvath",0.253,0.00429,7,-36.172,0,0.0523,0.99,0.912,0.103,0.0368,74.497,audio_features,2GnYCy70I8cR4oEA2wsSDx,spotify:track:2GnYCy70I8cR4oEA2wsSDx,https://api.spotify.com/v1/tracks/2GnYCy70I8cR4oEA2wsSDx,https://api.spotify.com/v1/audio-analysis/2GnYCy70I8cR4oEA2wsSDx,256147,3,tranquil
789,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)","Sergei Rachmaninoff, Sergei Babayan",0.168,0.00571,8,-36.245,1,0.0404,0.995,0.92,0.068,0.0705,78.043,audio_features,06emSBtL6jcUXcjVlayUHl,spotify:track:06emSBtL6jcUXcjVlayUHl,https://api.spotify.com/v1/tracks/06emSBtL6jcUXcjVlayUHl,https://api.spotify.com/v1/audio-analysis/06emSBtL6jcUXcjVlayUHl,181693,3,tranquil
790,"De Visée / Transcr. Garcia: Pièces de théorbe et de luth, Suite en la mineur: IV. Sarabande","Robert de Visée, Thibaut García",0.389,0.0187,9,-30.859,0,0.0444,0.995,0.903,0.0864,0.294,135.595,audio_features,5SFdpYdc4uDqkQqW7UzSqB,spotify:track:5SFdpYdc4uDqkQqW7UzSqB,https://api.spotify.com/v1/tracks/5SFdpYdc4uDqkQqW7UzSqB,https://api.spotify.com/v1/audio-analysis/5SFdpYdc4uDqkQqW7UzSqB,134053,4,tranquil
791,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 2. Largo (Arr. for Guitar)","Antonio Vivaldi, Eduardo Fernandez, English Chamber Orchestra, George Malcolm",0.206,0.0127,2,-33.265,1,0.0406,0.957,0.856,0.089,0.165,56.658,audio_features,42LRjYQYJeogQINxQo0BcJ,spotify:track:42LRjYQYJeogQINxQo0BcJ,https://api.spotify.com/v1/tracks/42LRjYQYJeogQINxQo0BcJ,https://api.spotify.com/v1/audio-analysis/42LRjYQYJeogQINxQo0BcJ,308427,4,tranquil
792,"Gianni Schicchi: ""O mio Babbino caro""","Giacomo Puccini, BBC Concert Orchestra, Barry Wordsworth",0.206,0.19,8,-15.396,1,0.0384,0.974,0.808,0.131,0.0368,79.811,audio_features,4BrX9il0kSbL8xtlHjQbpP,spotify:track:4BrX9il0kSbL8xtlHjQbpP,https://api.spotify.com/v1/tracks/4BrX9il0kSbL8xtlHjQbpP,https://api.spotify.com/v1/audio-analysis/4BrX9il0kSbL8xtlHjQbpP,243000,3,tranquil
793,Symphony No. 5 in C-Sharp Minor (arr. J. Gribben for piano),"Gustav Mahler, John Gribben, Edward Wolanin",0.45,0.0031,5,-24.947,1,0.0586,0.994,0.934,0.0787,0.0582,70.53,audio_features,2fbrAyrmSQzbDaUTWb668R,spotify:track:2fbrAyrmSQzbDaUTWb668R,https://api.spotify.com/v1/tracks/2fbrAyrmSQzbDaUTWb668R,https://api.spotify.com/v1/audio-analysis/2fbrAyrmSQzbDaUTWb668R,599453,4,tranquil
794,Dappled Light,"Luke Howard, Jess Gillam, Jess Gillam Ensemble",0.222,0.0456,10,-20.891,0,0.0385,0.993,0.964,0.231,0.0881,128.662,audio_features,5bhbv1xIbk0SbfQ2MEXe8F,spotify:track:5bhbv1xIbk0SbfQ2MEXe8F,https://api.spotify.com/v1/tracks/5bhbv1xIbk0SbfQ2MEXe8F,https://api.spotify.com/v1/audio-analysis/5bhbv1xIbk0SbfQ2MEXe8F,251573,4,tranquil
795,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: I. Italiana. Andantino","Ottorino Respighi, Filarmonica della Scala, Riccardo Chailly",0.102,0.0842,10,-25.542,1,0.045,0.972,0.796,0.349,0.139,171.882,audio_features,3pQCRKRbApGrjEpj1r4BKA,spotify:track:3pQCRKRbApGrjEpj1r4BKA,https://api.spotify.com/v1/tracks/3pQCRKRbApGrjEpj1r4BKA,https://api.spotify.com/v1/audio-analysis/3pQCRKRbApGrjEpj1r4BKA,194160,4,tranquil
796,Robin's Cello,Phoria,0.17,0.0223,7,-24.482,1,0.0471,0.865,0.758,0.3,0.1,115.193,audio_features,5T6zZnlmr0Fc1wWCWhUwcy,spotify:track:5T6zZnlmr0Fc1wWCWhUwcy,https://api.spotify.com/v1/tracks/5T6zZnlmr0Fc1wWCWhUwcy,https://api.spotify.com/v1/audio-analysis/5T6zZnlmr0Fc1wWCWhUwcy,126264,4,tranquil
797,"Piano Concerto in A minor, Op. 16: II. Adagio - Live","Edvard Grieg, Alice Sara Ott, Bavarian Radio Symphony Orchestra, Esa-Pekka Salonen",0.172,0.014,1,-27.988,1,0.0424,0.981,0.902,0.0735,0.0348,144.414,audio_features,3gCYBFexR8dQZWeu4F15eu,spotify:track:3gCYBFexR8dQZWeu4F15eu,https://api.spotify.com/v1/tracks/3gCYBFexR8dQZWeu4F15eu,https://api.spotify.com/v1/audio-analysis/3gCYBFexR8dQZWeu4F15eu,398240,3,tranquil
798,Somnia,Peter Gregson,0.0761,0.136,7,-23.502,1,0.0444,0.574,0.68,0.109,0.0381,81.738,audio_features,3Q1jt1WHNwsszyEAJmyaRL,spotify:track:3Q1jt1WHNwsszyEAJmyaRL,https://api.spotify.com/v1/tracks/3Q1jt1WHNwsszyEAJmyaRL,https://api.spotify.com/v1/audio-analysis/3Q1jt1WHNwsszyEAJmyaRL,198324,4,tranquil
799,DANCE: I. when you're broken open,"Anna Clyne, Inbal Segev, London Philharmonic Orchestra, Marin Alsop",0.163,0.0994,5,-24.845,1,0.0443,0.785,0.903,0.101,0.0359,68.778,audio_features,3Y0EbmwdJNP7dgVqSD8vRW,spotify:track:3Y0EbmwdJNP7dgVqSD8vRW,https://api.spotify.com/v1/tracks/3Y0EbmwdJNP7dgVqSD8vRW,https://api.spotify.com/v1/audio-analysis/3Y0EbmwdJNP7dgVqSD8vRW,284853,4,tranquil
800,Walk With Us - For Black Lives Matter,Alexis Ffrench,0.299,0.0264,9,-26.535,0,0.0469,0.995,0.882,0.073,0.235,168.963,audio_features,6XmozAAnvBf2VtLL53AkX0,spotify:track:6XmozAAnvBf2VtLL53AkX0,https://api.spotify.com/v1/tracks/6XmozAAnvBf2VtLL53AkX0,https://api.spotify.com/v1/audio-analysis/6XmozAAnvBf2VtLL53AkX0,120457,5,tranquil
801,"Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp)","Johann Sebastian Bach, Parker Ramsay",0.354,0.116,4,-28.692,0,0.0399,0.987,0.883,0.124,0.181,82.627,audio_features,36EnMgx9PmtnzUtmKwI63h,spotify:track:36EnMgx9PmtnzUtmKwI63h,https://api.spotify.com/v1/tracks/36EnMgx9PmtnzUtmKwI63h,https://api.spotify.com/v1/audio-analysis/36EnMgx9PmtnzUtmKwI63h,116960,4,tranquil
802,Africa: Land of Romance,"William Grant Still, Fort Smith Symphony, John Jeter",0.172,0.0188,7,-26.358,0,0.0432,0.862,0.8,0.0834,0.0712,117.479,audio_features,2YCoiO4O1nN7e01t56FlAp,spotify:track:2YCoiO4O1nN7e01t56FlAp,https://api.spotify.com/v1/tracks/2YCoiO4O1nN7e01t56FlAp,https://api.spotify.com/v1/audio-analysis/2YCoiO4O1nN7e01t56FlAp,419573,4,tranquil
803,much loved,Rachel Portman,0.152,0.0195,4,-24.946,1,0.0395,0.99,0.944,0.0676,0.0906,143.978,audio_features,6DV5mwk2kZw6GiDR2XUsjP,spotify:track:6DV5mwk2kZw6GiDR2XUsjP,https://api.spotify.com/v1/tracks/6DV5mwk2kZw6GiDR2XUsjP,https://api.spotify.com/v1/audio-analysis/6DV5mwk2kZw6GiDR2XUsjP,262413,3,tranquil
804,"Piano Concerto in G Major, M. 83: II. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,audio_features,4ju98rvX917EwXLKLnRbQ2,spotify:track:4ju98rvX917EwXLKLnRbQ2,https://api.spotify.com/v1/tracks/4ju98rvX917EwXLKLnRbQ2,https://api.spotify.com/v1/audio-analysis/4ju98rvX917EwXLKLnRbQ2,563000,4,tranquil
805,"Ave Maria, S. 558 (after Schubert, D. 839)","Franz Liszt, Benjamin Grosvenor",0.335,0.0287,10,-27.4,1,0.041,0.991,0.888,0.0874,0.0371,67.446,audio_features,6mfmrVSe5Cm7cvsNwW6uJk,spotify:track:6mfmrVSe5Cm7cvsNwW6uJk,https://api.spotify.com/v1/tracks/6mfmrVSe5Cm7cvsNwW6uJk,https://api.spotify.com/v1/audio-analysis/6mfmrVSe5Cm7cvsNwW6uJk,328000,4,tranquil
806,Sunset Bird,Yiruma,0.349,0.191,0,-16.111,0,0.0463,0.992,0.936,0.132,0.0414,140.422,audio_features,1jcQ040aWKeiUGJ2IcnFtV,spotify:track:1jcQ040aWKeiUGJ2IcnFtV,https://api.spotify.com/v1/tracks/1jcQ040aWKeiUGJ2IcnFtV,https://api.spotify.com/v1/audio-analysis/1jcQ040aWKeiUGJ2IcnFtV,191000,3,tranquil
807,Flow State Vestida 4,Danny Mulhern,0.366,0.145,6,-24.892,0,0.0378,0.926,0.483,0.331,0.0749,94.159,audio_features,5hJrBqOLUnMXNjDlAX67aP,spotify:track:5hJrBqOLUnMXNjDlAX67aP,https://api.spotify.com/v1/tracks/5hJrBqOLUnMXNjDlAX67aP,https://api.spotify.com/v1/audio-analysis/5hJrBqOLUnMXNjDlAX67aP,229000,5,tranquil
808,Violin Concerto No. 10 in G Major: Largo,"Joseph Boulogne Chevalier de Saint-Georges, Zhou Qian, Toronto Chamber Orchestra, Kevin Mallon",0.212,0.0517,2,-24.467,1,0.0525,0.928,0.639,0.112,0.152,185.678,audio_features,3Rw0Rg4LjlYnuxIyioW3vg,spotify:track:3Rw0Rg4LjlYnuxIyioW3vg,https://api.spotify.com/v1/tracks/3Rw0Rg4LjlYnuxIyioW3vg,https://api.spotify.com/v1/audio-analysis/3Rw0Rg4LjlYnuxIyioW3vg,397640,3,tranquil
809,"Eight Part Songs, Op. 115: III. The Blue Bird","Charles Villiers Stanford, National Youth Choir Of Great Britain, Bethany Partridge, Christopher Hann",0.169,0.00433,6,-37.71,1,0.033,0.988,0.308,0.0637,0.0359,82.592,audio_features,3OueD83BFjh2lCyhuEpXVF,spotify:track:3OueD83BFjh2lCyhuEpXVF,https://api.spotify.com/v1/tracks/3OueD83BFjh2lCyhuEpXVF,https://api.spotify.com/v1/audio-analysis/3OueD83BFjh2lCyhuEpXVF,236147,4,tranquil
810,Nocturne (Arr. Cullen for Cello and Orchestra),"Alexander Borodin, Julian Lloyd Webber, Royal Philharmonic Orchestra, James Judd",0.193,0.116,9,-25.718,1,0.0608,0.986,0.918,0.505,0.0836,143.301,audio_features,6pV1dGidc6DvzjKhbMqgDa,spotify:track:6pV1dGidc6DvzjKhbMqgDa,https://api.spotify.com/v1/tracks/6pV1dGidc6DvzjKhbMqgDa,https://api.spotify.com/v1/audio-analysis/6pV1dGidc6DvzjKhbMqgDa,242467,3,tranquil
811,"Concerto en ré mineur, BWV 974: II. Adagio","Johann Sebastian Bach, Alexandre Tharaud",0.354,0.0322,2,-27.492,0,0.0435,0.992,0.955,0.104,0.0638,67.872,audio_features,3CkbfNMYISwMGg2guJtTe4,spotify:track:3CkbfNMYISwMGg2guJtTe4,https://api.spotify.com/v1/tracks/3CkbfNMYISwMGg2guJtTe4,https://api.spotify.com/v1/audio-analysis/3CkbfNMYISwMGg2guJtTe4,253413,4,tranquil
812,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio)","William Grant Still, Fort Smith Symphony, John Jeter",0.0618,0.00804,5,-36.977,1,0.0472,0.753,0.69,0.12,0.0393,55.481,audio_features,12KMREUbKErP77HI7Av6Gq,spotify:track:12KMREUbKErP77HI7Av6Gq,https://api.spotify.com/v1/tracks/12KMREUbKErP77HI7Av6Gq,https://api.spotify.com/v1/audio-analysis/12KMREUbKErP77HI7Av6Gq,314400,3,tranquil
